lng,lng
0.154695,53.156028
-2.351204,53.088763
1.706429,52.866361
-0.542995,51.559182
3.428532,50.661054
4.412727,50.119862
3.908901,52.580357
-0.741744,50.573630
-1.442184,51.203140
1.693823,49.409629
-1.175510,48.153503
-1.588686,51.703473
0.680620,51.550658
-2.497153,50.810746
-1.747112,49.550276
-1.894665,53.335666
0.234161,49.223845
-2.763595,48.723245
-4.027754,48.644770
-0.592150,53.474526
-1.435678,51.405288
-2.074478,52.755068
3.532925,50.121046
-0.182901,57.002226
-0.409446,53.419410
-0.261203,50.819575
-1.499935,50.242972
2.839415,50.688781
2.414513,51.220591
-4.599349,53.034232
-0.169399,55.387813
0.705788,52.968650
3.949724,52.858789
3.128519,55.082402
-3.024091,53.546829
-1.442605,49.915111
-1.451091,53.290126
-1.373450,51.042805
-0.832277,48.781366
-0.742926,51.649102
-2.842174,52.575689
0.086377,54.423407
-1.583372,55.109835
-0.596692,50.247283
-3.939336,48.399030
0.013481,52.296854
-3.606446,52.422091
-1.837161,49.143608
-1.907187,47.725359
-1.589527,51.654215
-1.012771,49.311326
1.896248,49.568562
-1.331842,53.532076
-2.401305,53.081238
-2.969332,51.547047
-3.055803,48.902191
-1.286694,52.077651
-2.409131,47.522137
-0.869362,51.052325
2.583702,52.454238
-0.311719,50.850763
0.784912,49.319874
2.388486,50.767478
-1.521658,50.772914
-0.524049,49.769131
0.952739,56.023530
-1.384635,49.891273
-1.259321,54.425446
0.758554,52.412317
1.737862,52.102099
3.093054,50.607572
1.245141,54.110508
1.468118,52.772031
-3.714068,50.643055
-2.153951,52.728796
-1.037185,54.198410
0.447190,52.376355
-1.643089,51.066199
2.122254,51.566751
-2.449313,53.339934
-2.299589,53.122070
0.488200,51.135835
-2.708948,50.837154
0.562354,50.762890
0.741759,52.043987
1.612465,54.127536
0.942913,56.817456
-1.424520,51.967183
-1.711121,49.281121
3.218736,52.289511
4.173895,55.067215
-3.352163,52.647011
-1.006650,52.581964
1.956135,50.633999
-0.499077,52.634184
-0.444092,46.855828
2.641112,52.980250
-3.540881,49.916588
-0.080116,49.796952
-0.393720,49.156113
-2.479142,51.689876
0.127347,51.136072
-3.466932,52.035418
1.938956,52.174887
-0.971600,49.190586
-0.554631,53.136310
3.087163,51.428576
-2.805426,49.295043
0.258278,52.160239
-3.498102,49.896349
2.035163,52.147057
0.982173,52.648266
-2.176498,49.684071
2.975274,50.525822
-1.409291,55.980026
-0.386214,50.514320
-0.409965,52.765132
0.929898,48.467300
-0.398489,51.633431
-0.117144,48.367404
0.037130,51.568784
-0.979202,50.003104
-0.314664,54.391186
1.797964,52.299248
-1.747346,52.327907
1.396111,51.193369
-0.571175,50.772281
0.250021,52.903855
-0.812767,49.968832
1.056849,51.868670
0.444599,50.094588
3.669022,51.026902
0.622081,49.098079
-1.878999,53.373607
3.431895,51.060423
-0.138960,53.424691
-2.766543,50.044455
0.661951,50.475347
1.846803,51.074350
-3.496507,48.680837
-2.621158,53.475290
-3.569019,54.157346
-3.151548,53.777271
-0.434267,53.658362
0.700337,49.378172
0.820973,51.788495
-5.107710,51.415699
-2.304458,51.468835
1.453836,51.739970
-2.413616,51.100470
-2.131785,55.552493
-2.385049,55.043640
0.922696,50.056592
2.497737,50.579044
0.987488,50.328311
1.394845,48.557334
-1.976940,49.666975
-0.237757,52.915894
0.200117,52.470814
-0.910352,50.576767
0.224757,50.186687
3.003249,51.986026
-1.795733,49.046559
2.331577,50.541431
-1.106755,54.142960
0.212330,49.642910
2.251335,53.574773
-1.930141,49.143265
2.111689,52.772097
-2.419611,50.884354
-0.617526,53.291758
-2.167907,50.714722
-1.333448,53.715442
0.925240,51.083796
-1.203469,52.972541
-0.763906,49.761539
-1.013337,53.020619
-2.996257,50.829199
2.267824,49.833807
1.420280,50.916277
-2.422774,51.013575
1.443660,51.613324
-3.597404,51.139001
-2.556023,50.834642
-1.130979,51.284748
2.872076,52.457945
2.847408,47.195500
0.313609,52.654538
-0.655154,53.059408
-2.492259,49.721033
0.048418,51.305302
-1.391855,55.315366
1.343261,54.333128
-2.072838,51.981710
1.844398,52.145768
-4.047797,51.591472
-0.493521,52.858277
-3.087155,53.192836
0.276119,51.837341
1.248606,50.240942
-2.847346,52.668934
2.276705,52.051173
4.484851,53.213945
-2.338839,53.010959
0.124936,49.878114
-3.471343,51.768424
-3.821997,52.266274
-0.024678,51.034071
-1.229864,51.746907
-3.758950,52.106218
2.176017,51.379459
-0.334488,54.519477
1.212302,51.209681
-2.157031,47.859568
0.644871,49.924150
-0.731506,51.397976
-0.441601,49.539758
2.753841,51.506132
-0.924995,51.392705
0.159956,53.095145
3.497892,47.645345
1.824841,52.384989
0.755106,52.415547
-0.967815,52.461163
-3.082726,50.787517
-2.522788,51.075322
-0.085682,52.312968
1.275418,50.096599
-3.115157,48.745487
-0.184185,49.171288
1.041309,50.015500
0.907987,49.992610
-1.757512,49.203692
-3.024727,50.976590
0.389196,54.917826
4.059107,53.044999
0.417825,51.580138
-1.579805,52.333766
-4.134625,48.305199
1.438725,53.036926
-1.079340,52.507149
2.300576,54.042681
0.655773,49.918875
0.086579,49.862817
-0.523222,54.082920
0.558618,56.365978
-1.235930,53.612008
1.298040,51.294838
0.141681,49.637487
0.965523,52.068262
-1.357981,50.660068
-3.998060,50.924410
-1.939948,52.854528
-1.003967,55.305991
-1.383327,52.538227
0.856864,50.659581
-0.266124,48.393637
1.466785,51.829297
-2.646201,47.435037
2.561595,53.747163
1.220031,51.733783
-2.224079,51.492880
0.265764,50.000834
-1.345265,51.597623
1.697307,50.964997
-0.034103,52.996992
3.217586,52.986131
-0.831087,53.349987
-2.278824,51.230010
2.955832,51.605143
-0.605909,55.184409
0.491103,51.876695
2.202614,51.112763
3.273827,50.722600
-1.705949,49.721142
1.384167,54.657445
-0.491525,51.021544
-4.556222,47.449974
0.997370,47.736923
2.125401,49.047665
-1.021449,52.700107
0.204316,53.301025
-0.386199,52.922143
0.859637,52.939620
-3.848535,52.518590
-0.099338,53.666131
-0.137043,53.908647
-2.678232,52.442952
0.398104,47.304527
-2.703687,50.609851
-3.057054,53.024780
2.277182,52.968266
1.949629,50.871022
-2.420404,48.963640
0.426573,48.736299
-3.850173,51.394112
2.858322,53.527326
-1.724913,52.298686
1.785800,53.764916
0.259689,50.349253
1.138008,51.964616
-2.591238,51.659665
1.074937,54.945492
-2.709748,52.901249
1.505164,54.289790
0.459585,47.919270
1.997340,50.501967
-0.984225,52.922059
2.768362,53.133738
-1.889565,51.860529
-2.706908,49.413674
-2.680191,52.877285
-0.290167,48.605176
0.762516,51.185606
-3.621743,52.296232
-0.028290,49.490635
0.791562,50.161965
-2.364037,50.398354
-1.181022,48.103657
-5.266624,53.850811
-0.996691,51.812082
4.687124,54.264273
1.098595,53.317954
-0.940059,54.165542
2.768717,49.901841
-1.650112,52.502901
-3.104073,54.181632
-2.067314,51.181861
-3.342460,51.552952
-0.040250,54.461028
-2.580585,52.966332
0.750744,51.445290
0.294508,53.482037
-1.550414,48.799692
1.272197,50.344685
-0.020110,51.938574
0.423669,50.732368
-2.830654,53.120062
1.317992,54.733356
0.201264,52.852083
-0.857356,53.098376
-0.352698,48.878312
1.555442,49.336708
0.757118,53.362061
1.750829,52.532960
-2.073518,48.750915
-0.699793,51.852140
-3.950909,51.826260
-0.080591,50.381561
0.323138,49.666765
0.309537,51.957911
1.079031,53.233261
3.183384,48.559902
1.672374,51.780820
0.578064,53.167389
-1.522728,50.479053
2.262541,54.987859
-1.696300,48.324139
-0.079386,49.267171
-0.770350,54.015575
0.115605,48.416851
-2.906167,53.828424
-0.542860,51.712808
1.104710,49.192391
0.372825,49.778152
-1.981191,50.906031
-2.262258,49.909366
-0.349647,49.317598
-2.634308,50.432949
0.387158,54.586726
1.520577,52.811553
0.569485,53.998521
3.072061,48.325023
1.425502,50.141916
-0.823221,51.841972
-1.016651,54.146374
-2.423848,49.465795
1.152168,54.596344
0.661311,53.586646
0.989787,51.944294
1.263216,49.519783
0.459117,50.032386
-0.907191,54.844244
-2.309875,48.948600
0.028984,56.191060
1.597407,48.015328
-2.018925,53.137272
1.629148,51.997643
-2.454524,48.865181
-1.223148,53.061061
-3.143030,48.982711
3.244816,54.543965
-1.911508,52.094856
3.105503,51.910357
-3.004980,50.386292
0.852519,52.402998
5.214199,52.124278
2.822966,50.894590
0.313483,52.956846
-0.724660,51.515396
-0.189563,51.224038
-3.014204,52.607564
1.910854,51.729380
-2.060147,53.882578
-0.432385,51.101007
-0.439900,50.740624
0.537075,51.890916
0.011271,49.185440
0.347177,48.866266
-2.974874,50.986678
-0.271646,57.062233
3.310330,52.811419
-2.045260,50.912602
-1.504141,50.845403
1.142151,52.193493
2.898547,50.858045
-0.524275,49.734615
1.846106,50.265646
-1.607369,50.962896
0.131407,49.121820
0.653395,51.367212
0.914709,53.203331
0.124835,50.091706
-2.224479,51.200649
2.461908,51.996500
0.298137,52.689316
-1.166431,50.117314
-0.642681,51.382530
0.224114,46.960264
0.848374,51.026757
-2.385297,49.303151
2.344457,49.031635
0.025936,47.735811
-1.275836,49.917488
0.187015,49.760627
-0.469242,53.980586
-1.620738,49.088401
-0.702486,51.872712
-4.160311,52.718043
0.456263,50.863474
0.495051,50.896143
-1.472859,51.262791
-2.319546,50.222274
0.131480,49.750202
-2.518535,52.593859
-0.507645,50.065018
-3.881909,51.731902
0.625635,52.390738
2.055424,50.272175
-0.287114,51.503128
-2.284616,47.473086
1.237705,51.223619
0.550732,53.642961
0.087528,52.786987
3.832395,53.736192
0.264745,48.744100
1.862458,52.179600
0.415069,51.497945
-0.990530,50.935501
-0.938919,53.252207
3.439099,50.111268
-0.979752,53.504770
2.993570,53.699645
0.466104,51.726129
3.827404,46.269700
0.922321,49.152621
-1.021494,51.465451
1.630887,49.770942
1.784915,52.251510
-1.860552,52.474379
2.796843,51.974666
-0.185574,51.393114
1.790883,51.786846
-1.559515,50.344259
-1.673061,52.332773
-1.315988,51.569008
0.894054,54.144337
-1.701125,52.081167
-1.278659,49.675146
3.300991,49.208668
-0.004978,51.307875
2.863436,50.996789
-0.854454,54.877852
0.481651,50.941354
-0.612007,49.337224
2.798316,50.601433
2.070937,49.538490
-1.726381,53.226719
5.244207,50.898287
1.595125,51.251545
-2.754227,51.592846
-2.152852,53.804181
-2.560478,51.631076
-2.967678,53.054476
-0.455279,49.958391
-0.417021,50.276471
1.175496,51.376050
-3.586216,53.414520
-3.139966,50.807605
0.779486,47.846794
2.159451,51.838700
-0.209528,52.227829
-0.089625,51.412264
4.836321,53.946476
-3.403613,54.520640
-0.422705,49.580977
1.901798,51.258345
2.718659,50.627411
-0.277745,52.097798
0.690834,49.232581
-3.505403,54.087966
-2.175123,47.079404
5.049890,50.777500
-1.224309,50.537337
-3.123170,50.782219
0.421718,49.216021
-1.291026,48.566550
5.114979,48.947730
-1.758338,51.871818
-2.917737,54.323860
-0.579625,49.742473
1.498467,49.864051
1.866645,54.368039
0.496953,53.082134
-0.976473,50.447278
-0.323781,56.287966
0.689065,51.371418
0.779096,51.885296
-1.352219,47.618078
-2.499177,53.541688
1.112366,50.323515
0.100106,51.035411
0.989485,51.053651
1.380332,47.376623
0.508602,51.839052
0.386464,52.147505
-0.785005,51.025324
-2.091985,46.902721
-1.066624,52.780720
1.672987,50.103587
3.145890,51.080971
1.483540,50.651960
1.107995,54.215740
2.378668,51.239340
3.652019,51.953238
-1.208095,50.874342
-2.902943,50.976060
-2.235448,51.586101
0.376593,51.113993
6.527823,52.365386
-1.416732,56.670812
0.835025,51.965655
2.553018,53.358342
-1.468362,52.415633
2.067831,51.443691
0.850554,56.348383
0.428823,49.761040
-1.660889,53.363853
1.157894,45.705389
-1.980317,52.351540
3.270395,53.683894
0.411785,49.803665
1.562479,48.704810
-2.650586,50.634699
-2.085947,50.471350
3.930984,52.278642
-1.007986,51.553571
-1.496013,51.329820
0.651222,53.120035
2.441244,51.426397
0.975555,54.370337
-1.171994,48.893777
2.838360,54.065977
0.895711,53.770828
-1.135299,52.839664
1.124598,50.447110
-2.392744,52.823822
-2.419350,53.506905
-2.020737,53.916253
-0.632455,54.210404
1.112646,51.205631
0.865201,52.195249
3.222572,49.061146
-0.713613,55.310358
0.297641,53.055899
-2.494549,49.430198
-0.925145,54.226848
-3.054721,51.620584
0.166363,53.917196
4.079207,49.111039
-0.397176,52.163403
0.046267,49.444571
0.117192,50.506396
1.731185,51.766701
-2.613306,48.314512
1.347076,48.887105
1.585737,49.594211
1.283899,49.637912
-0.957376,49.815022
1.679499,46.882377
0.698816,48.727716
-2.296902,52.600219
-0.679946,52.656084
-0.579779,50.094232
-1.475836,54.070361
0.030769,51.336723
0.593679,52.069387
-0.247295,52.817336
0.863389,51.734732
0.974406,49.885668
-3.149772,52.336264
-1.948919,49.282263
0.833823,51.822260
-1.439817,51.418136
0.006202,53.129521
-5.405982,52.225280
2.301838,51.971125
-0.525523,52.828198
0.984559,51.283521
0.184120,52.971701
-2.214052,51.343881
0.889397,48.389702
-0.089931,57.663749
0.996647,51.675264
2.440640,50.833575
-3.660915,50.403058
-2.720014,51.506119
1.588956,51.775012
1.889258,52.179963
1.915486,51.466731
1.775454,53.265585
-0.947160,52.557616
-3.790915,51.051550
-5.295589,50.691311
0.777632,51.869857
2.757472,53.194583
-3.236558,52.334366
-1.935351,51.222952
0.486259,52.789726
-2.965390,51.105942
-1.529431,55.293999
0.870144,50.351626
-3.910121,49.316077
-1.078797,48.781399
-0.371703,47.126345
-0.849746,47.062060
0.110078,52.156569
-4.036753,50.104402
-0.629126,53.301744
0.199907,51.715038
4.219374,53.232708
5.848166,52.460604
-3.307978,50.268615
-5.436803,53.619379
2.378375,52.028155
-2.182543,52.586368
1.468803,55.581302
-1.162688,52.253805
-4.445932,51.674973
-6.733329,49.616045
1.099648,48.956423
-0.256727,52.160458
-0.066800,50.239605
2.233738,53.219202
-3.137859,54.269177
-0.009445,53.939105
1.545164,49.574503
-1.057630,52.990341
-0.780734,53.515856
0.995446,50.081459
2.090447,52.570729
0.067730,51.614264
2.575534,49.861552
0.046769,51.896766
-0.646633,52.083308
2.807954,50.664053
0.313782,49.687396
0.171266,54.619033
-1.286783,54.598034
-1.552664,52.530224
1.719496,51.056639
0.451217,50.845390
-1.757140,50.997960
1.869888,52.241270
0.603382,50.761529
0.348974,50.014235
0.593325,54.599935
1.564780,55.086846
-2.890215,51.028867
0.518393,53.152757
-0.324034,50.972039
-0.818441,51.409645
0.931190,50.369056
1.060413,52.978082
-1.679730,47.210190
3.816838,52.547838
3.296715,52.678912
-1.674401,52.269607
-2.270811,46.890595
2.081726,49.712054
-0.908863,53.258069
1.612238,52.044511
-0.260322,53.172598
2.338411,52.534267
-1.465021,50.229924
2.013423,50.540319
-2.116474,50.723339
1.412662,53.762779
2.048061,49.896936
0.390742,53.537648
-0.628533,51.869395
1.697957,50.271326
2.748259,51.588674
0.104732,53.541152
2.206922,51.571456
-0.251182,50.258923
2.759516,49.375553
-0.926019,52.291465
-4.011216,52.521025
1.217963,55.151484
-4.710057,50.674378
-2.291620,47.103538
-2.414052,48.396732
0.972960,49.951917
-1.683899,53.773645
-1.060041,53.515063
0.224347,50.718836
-0.455876,51.743444
0.012187,50.783768
3.250402,50.074233
-2.959159,52.517967
0.868031,51.459429
1.160989,50.990536
-0.062410,49.267263
-3.193235,53.016146
0.192689,53.629498
2.738385,52.951061
2.963302,51.414558
0.422734,54.253124
1.246232,52.019318
-1.892420,51.815470
0.067798,50.513200
0.071045,53.322615
1.039145,51.844674
0.719581,53.282916
-1.722180,50.979201
-3.127658,47.060666
0.565715,50.725298
-1.392039,52.200612
-1.272498,55.315557
0.227022,53.171868
-0.011099,53.875795
-0.346788,51.961995
-0.155838,53.453501
-0.505155,49.825914
5.165838,56.387952
-0.255860,48.596076
0.687938,47.798952
0.273738,53.726993
-1.165892,52.527602
1.158663,53.513071
2.135968,52.513829
-2.661569,49.421838
1.308812,49.508014
-0.246875,50.034246
-0.594437,51.319475
-1.484221,50.611721
0.899321,53.517501
-1.079839,47.789737
1.836502,54.655665
3.052311,50.255052
-1.136028,51.295430
-1.211903,47.705205
0.666867,51.839987
1.094189,54.059368
-2.551494,52.824695
1.886922,51.660508
-3.044991,52.749760
-5.173629,56.581489
-0.394604,51.988445
2.565489,47.938103
3.991842,56.636253
-1.430126,53.365133
0.770874,49.604360
0.506222,51.197220
1.079658,50.752240
0.727447,49.951409
-2.028336,49.202320
-1.644582,49.085984
-1.761576,50.054935
0.619143,54.734098
0.661298,50.308359
-1.196819,51.697825
-0.252814,49.527588
1.062241,50.005151
-1.096106,50.123557
1.577918,52.557474
0.446455,52.323951
1.551064,52.212088
1.364665,51.045726
-1.459847,53.334253
-1.434122,51.978381
1.301107,53.370955
-3.624620,52.276800
-2.212071,55.153222
2.235995,54.193623
1.549432,52.915006
1.744754,53.144302
3.886824,52.275776
3.372120,49.938686
0.172181,51.137028
4.789108,52.897324
-1.870162,52.920679
3.381297,47.557765
-2.111764,48.800969
-2.687195,54.275875
-0.582543,51.228739
-0.612739,48.084265
-3.660288,54.220057
-2.368015,49.986220
-3.840595,51.562252
-2.622676,52.186099
0.164437,48.508519
2.569448,50.059904
-2.258298,51.802857
-0.389662,49.951731
-3.682537,52.173170
-2.059367,46.392470
-1.774465,52.916505
0.973097,50.942488
2.951057,53.407409
2.235378,46.420677
-0.968156,51.274985
-1.366433,51.622810
1.793840,47.897112
-3.773249,52.147242
2.409891,49.242532
0.776943,51.633556
-1.119476,50.546119
2.679892,51.148294
-1.076907,54.405622
1.107059,53.386725
3.913614,50.172580
-0.356920,53.628670
1.547141,53.017675
0.255649,51.739312
-0.615562,51.144810
-0.261031,54.434654
-5.917892,49.379915
2.617128,52.740674
1.672968,52.930243
1.860477,52.704405
1.613366,55.081617
1.522862,52.724125
-3.184949,50.199981
-3.281932,53.455499
-0.351452,47.890226
1.353217,49.761802
-0.877017,51.363789
-1.282755,53.976542
4.214544,52.039810
-0.654633,54.963532
0.091308,53.193850
-1.762151,51.228453
1.421526,51.041666
-0.368101,54.501628
2.899553,50.797344
-1.689256,52.564271
-0.628258,49.039782
-1.218400,55.149587
-1.208913,51.105560
-1.419430,49.487487
-0.205842,55.161153
-2.319779,51.662859
1.275866,51.105862
1.898468,48.993138
0.306329,54.303006
0.006726,53.740540
2.910455,54.897910
2.228833,48.364842
-0.136565,50.342050
-0.782363,54.841448
0.776820,50.179382
-0.357537,51.828116
0.265415,51.227828
-3.346138,48.739082
-1.104069,53.586880
-3.393491,53.843276
-1.805104,52.391798
1.354511,49.329643
0.281486,52.112106
0.597802,50.127917
2.007908,52.086385
-2.462438,54.206296
-1.489830,53.183829
0.670943,51.455293
-1.619178,52.859033
-2.219126,54.394743
-1.882317,55.099259
0.303170,52.279176
0.793640,54.352934
-0.393184,52.137582
3.536464,44.733764
-0.060981,53.288525
-1.097420,48.307782
-4.612708,50.312411
-1.242128,50.442471
0.347952,51.367537
-0.816268,51.337610
2.816943,50.973782
1.446099,50.087774
0.263386,53.711570
0.420461,49.882904
-5.952355,50.990394
0.552271,54.116221
1.623100,49.757467
-3.049977,51.478656
-2.934310,53.041749
-1.606257,50.572639
-1.506999,51.640698
0.661191,50.575489
-2.511581,54.131711
-0.386795,49.768053
1.037521,53.079260
2.065254,49.845556
-2.772485,50.591282
0.538944,51.083093
1.251349,55.036108
2.641060,51.809477
-0.491056,52.182901
-2.690341,52.777133
-0.759447,49.569540
1.871138,49.521865
0.345288,51.874520
0.091505,49.607158
0.662461,52.259932
-2.990103,48.795419
0.030553,50.937665
-0.489088,53.380031
3.468631,54.668083
-2.228290,50.754083
1.430173,52.174787
2.102167,52.498805
-4.431831,52.421607
1.168458,50.741035
-1.436355,47.717582
2.104399,55.100618
0.131260,50.577729
1.459461,51.440638
-1.592832,49.723617
-0.207408,51.906681
2.734724,49.443666
-2.930268,53.759773
4.218747,52.497134
0.137111,52.482719
1.501344,51.402925
-1.630672,54.424698
0.949716,53.127441
0.569227,50.698832
1.084123,52.884133
-2.495534,54.084044
-0.651463,50.293951
-3.123249,53.074595
2.910471,52.573325
-0.322207,48.549308
-1.444284,48.647757
-0.820845,48.032238
2.397154,52.595639
-1.819851,54.198621
3.834791,46.492710
-0.791305,52.418466
-1.082356,53.567502
-2.368272,52.132054
-1.310967,52.487048
-3.589083,54.856102
-0.359394,52.619386
-0.877543,49.790016
2.314681,52.621758
2.674617,50.728303
1.693992,55.940575
2.027122,51.385988
-5.095767,52.106325
-2.024766,53.866433
-3.201913,56.449378
0.051493,54.335245
-1.933716,52.683679
-2.304992,50.350349
-1.137745,52.641203
0.756442,50.973840
-0.388708,48.457163
2.128075,50.170132
-5.453976,50.760729
1.448956,47.170565
-1.319916,52.947016
-0.582116,50.863262
0.697268,51.499370
-1.745342,47.669512
3.342285,48.312843
-0.182138,51.295787
-1.904920,50.251305
-0.986583,51.850073
0.464303,51.352319
2.252888,52.771478
-0.832165,49.739766
0.249802,52.455883
-0.159942,49.655526
-0.274644,51.761377
-1.850927,48.869636
-0.928492,50.718676
-2.273669,52.567212
1.152124,50.847020
0.682223,50.314910
-2.581352,51.511122
4.347685,50.200534
0.302160,52.351948
-1.855298,52.772334
-0.992402,49.059811
0.896763,49.920210
-0.284630,51.372789
-1.364403,53.464433
-0.462351,50.669900
0.934158,51.987490
0.651021,50.816312
1.771624,52.462408
2.321226,51.690160
4.561021,52.398587
0.103313,54.548569
-0.649108,51.798844
1.352412,48.973829
-1.062093,54.836775
3.271533,50.620076
-0.771713,49.872989
-1.226439,55.559898
4.659738,53.300067
-0.380658,52.814789
-1.461069,52.625490
1.961995,51.434555
-1.034609,52.297363
0.281318,51.691553
0.424935,52.468600
-0.392340,52.387055
-1.667703,49.705058
-3.009038,48.863592
-0.837716,55.547648
0.216136,49.314713
1.757652,52.026174
-2.289230,51.888008
-0.160647,51.071925
-1.390010,51.657125
-0.804077,51.301980
-1.430795,50.854715
4.790852,51.587517
0.861715,51.749088
3.089178,52.158833
-3.004321,52.530979
2.255245,49.557239
1.455849,53.912617
-1.263438,50.301447
-2.492534,50.712432
0.753991,54.637197
-1.933876,51.126407
3.958829,51.752291
-0.524690,50.759048
-3.625897,51.651073
1.695890,45.151205
3.600961,52.159082
-5.516933,48.788817
-1.104657,47.608177
-1.018513,52.981898
-1.697846,53.429528
-2.930874,48.115471
-0.325093,52.392682
-2.454342,52.258651
2.341007,50.825328
-0.990749,52.987451
2.144920,53.052774
