lng,lng
-1.025859,52.568359
-2.543069,51.244523
-0.165494,51.833337
-0.028461,49.707483
0.975982,52.934963
-0.252571,50.137321
-1.909346,49.679230
-1.306765,52.428628
-0.293013,51.259017
1.927624,49.616460
2.103191,50.165372
0.328511,48.154088
0.952607,53.358245
-1.490652,51.661480
-1.089568,50.974733
0.218757,54.005481
1.367776,52.141918
-2.721789,51.050834
1.647171,51.390177
0.805207,50.089263
-3.077087,52.480056
-1.086987,50.473228
-4.661414,56.158957
0.315840,49.924038
-1.789052,50.681015
-3.366657,46.788195
-3.779465,53.346126
1.676023,52.421280
-1.167068,54.501771
0.430876,49.857656
-4.141242,52.642809
2.102706,49.339322
-3.909727,53.730913
-1.185942,47.265126
-2.586692,52.037403
4.614097,52.446208
-4.222596,51.449722
1.539802,49.256626
2.459585,52.237408
-0.437979,52.665106
0.105137,48.489931
-0.227984,52.932430
0.771867,53.523660
-0.263483,50.762070
0.436366,52.551784
-0.271465,50.352587
-0.035064,55.672595
0.180422,51.632029
-3.905169,51.659068
-2.109802,50.557172
1.453595,51.661963
-3.247423,52.448705
1.706887,53.692362
0.779403,53.530248
-0.695343,48.887932
2.225562,52.623423
0.470823,55.119356
0.190378,51.459668
-2.742991,50.843520
1.920141,49.282360
1.629999,53.271671
0.015922,50.293804
4.725199,53.870266
-0.032584,52.746965
1.823397,50.334849
3.083337,52.813279
-0.381758,52.878101
2.780975,54.514115
-1.564706,51.263707
-2.419074,50.758897
0.704292,56.194515
1.473790,51.137318
-0.555875,48.407923
1.717878,52.878759
-4.034707,51.655965
1.461876,48.228102
-1.620175,53.969911
-0.585252,49.612440
-0.176174,50.036398
-1.080205,53.729971
0.590643,49.459203
2.640737,53.488191
0.012332,51.009766
-3.532552,52.739760
-2.040071,53.874600
2.054212,51.588410
-3.752415,51.908553
0.837443,50.114689
-4.637250,53.417939
0.400864,53.633787
2.167537,47.998877
-2.847197,51.437561
2.270998,51.971914
-2.420988,52.479064
-0.319541,51.984910
-0.455406,55.930334
1.212966,51.231956
3.002455,50.604125
0.809737,47.585041
0.106668,53.627632
0.733629,51.902219
-1.137983,55.423541
-0.409630,51.254699
-2.035706,48.081325
-2.291737,50.986838
-2.845859,51.656696
2.096124,47.722878
1.043639,50.926733
1.677011,53.888054
-1.316906,50.152267
5.516548,51.225808
0.151059,47.477882
-1.290157,49.973763
3.857939,51.669036
2.959035,51.092824
-0.701934,51.144940
-0.986662,52.858593
2.578211,52.185819
2.253112,53.988788
-0.618829,51.127471
0.378209,51.045244
3.441404,53.396052
-3.880027,50.159949
-3.092609,49.373495
-1.694956,52.364381
1.604229,55.825089
-2.086777,49.812061
0.958525,50.710895
2.169700,52.471364
-1.065452,49.267026
4.194564,52.952524
0.360353,51.567015
1.459978,50.947127
-1.445142,49.921597
3.585986,48.963147
5.501435,50.985051
1.150225,48.270259
-0.688121,52.401475
-4.827969,52.862732
-0.307874,53.968814
0.445486,50.466430
1.266629,54.900326
1.392775,55.517182
0.177547,48.986315
0.812003,48.710933
-2.377624,49.068781
0.950430,52.584119
1.676599,57.227908
-2.370938,48.286752
-0.515728,53.692358
0.500853,52.294284
-0.643420,52.117854
-2.275534,49.506827
-5.532401,48.636292
-2.539613,47.028766
-0.264821,50.033252
-1.408916,51.057250
-0.346294,50.223717
-1.660015,52.419564
-2.323250,51.395568
0.699620,51.725682
-0.230911,50.243095
4.139718,50.759178
1.559375,50.797234
2.421226,51.817395
-0.998234,50.489210
0.407065,50.634530
1.413883,54.268239
2.077177,51.662496
0.737399,49.688230
3.390860,50.878302
-1.042688,50.876209
0.844326,51.390677
0.203165,53.391620
-1.787512,52.502708
0.652593,53.013108
-0.682950,51.491316
0.735877,49.739067
-2.241371,48.708053
-0.986218,51.211577
1.805100,50.894283
2.413548,54.187643
-1.633624,55.783354
2.353736,49.706009
-0.752181,49.724341
-2.629285,51.936280
1.758985,55.008444
-1.011696,53.333081
-0.472651,50.501349
0.316168,54.518038
-1.469458,51.721768
-0.110538,50.773509
1.123798,51.569483
-0.122952,53.986788
-0.777134,53.385278
-4.548976,49.425177
-1.750160,54.933832
0.685678,54.675632
-0.034441,58.007084
-0.666948,50.542503
0.119911,48.322213
1.201338,48.842506
1.720847,47.700260
0.948368,51.217657
-3.707795,51.705788
-1.624908,51.901323
1.273351,51.594875
2.818703,50.482438
1.535848,51.661739
3.585250,52.258678
-1.283030,51.663397
2.812006,53.836764
-0.592548,50.212871
0.889520,48.852814
2.812011,48.670263
-0.925213,49.675616
-3.599778,54.100759
-0.716412,51.706279
-1.966912,54.349789
0.166959,51.605309
-4.372327,50.834189
-2.654648,52.395432
-0.207894,54.003435
-0.333687,51.442617
1.542715,49.579554
0.286648,51.538698
1.332487,48.151523
0.666768,51.309176
-2.347752,53.226567
-0.610272,51.403572
-1.576297,51.591944
-2.306546,52.381605
-0.260777,51.912070
1.245618,52.118709
-3.570716,51.845543
-2.719423,52.686358
0.650758,55.755614
-2.746091,53.548050
0.160343,52.584304
-1.601073,53.910447
-1.506493,48.091386
-0.106585,50.694356
1.224786,53.868413
-0.009264,49.764218
-3.721893,52.005703
0.551106,49.963107
1.859824,49.988099
-1.293893,51.556549
0.787145,51.385811
2.494137,50.782184
2.876284,49.477496
-4.684813,52.286079
0.638719,50.217136
-0.060809,49.530495
0.348767,49.529058
-2.726473,51.759508
0.900278,52.630032
4.271448,49.989972
0.911297,47.133637
-2.029790,51.258305
-3.614327,55.645180
1.481530,54.926706
-0.116642,54.025402
-2.520141,52.151447
-0.498477,50.233287
-0.568392,50.625803
-1.544713,52.751601
-4.160344,54.575436
4.882161,51.455200
0.683098,52.193007
-2.204662,50.893794
1.020642,51.225925
-1.395059,51.997579
-1.307930,52.669834
-0.962808,49.855495
0.431723,53.082130
0.317262,50.049652
1.460651,51.025838
-0.532993,52.743888
-2.645134,51.044266
-4.148248,51.053100
-1.828955,50.643905
-0.240435,49.384402
-1.485017,46.931224
1.803319,51.493041
2.670617,48.287104
0.148980,51.509273
-0.128306,49.662629
4.746267,49.759385
-1.658369,50.384035
0.917326,53.803733
-1.688084,48.363726
-3.422212,52.145140
-0.550304,50.699909
1.912870,51.863700
1.886856,55.956028
-2.789818,49.380616
-0.268034,53.785849
2.226001,54.087061
2.055393,54.015359
-0.497751,49.315497
-0.548277,52.841824
-1.385139,51.144820
0.799808,47.322735
3.169910,55.227638
0.922406,51.720109
-2.127166,49.872787
0.493835,52.419209
-4.646884,55.727747
-1.146588,51.961542
2.642033,51.116987
-1.341131,54.550975
2.260080,51.105884
0.171824,51.385753
0.018845,49.493777
0.602857,55.936295
0.675807,52.555694
-0.515631,49.389986
0.872012,52.072328
0.870746,50.905165
0.876813,53.477499
1.170541,51.606243
0.270996,49.659788
1.989803,52.707666
-2.359653,51.371926
3.524789,49.790387
-2.099909,51.214235
-1.905801,52.257957
-1.519001,50.931425
1.910589,51.099316
1.832191,52.143226
2.419821,53.034778
-1.289914,49.863158
0.986062,49.642572
1.174596,50.670404
0.098950,52.048624
0.185053,51.891069
-1.609111,53.110193
2.101566,50.271570
-4.968287,50.954981
-2.125557,54.922620
-0.159887,54.052669
-1.693232,51.505893
-0.828264,49.913261
-2.765694,49.366156
0.029096,51.403636
1.907224,46.719065
2.007852,52.550677
-2.128763,51.059296
-2.538529,50.676404
-0.392108,52.513784
-2.016029,51.112130
-0.517653,51.145362
-1.394465,50.614957
2.352983,49.063466
1.023102,52.970159
0.210435,52.754161
-0.370118,52.952769
0.159516,53.280706
0.955294,50.578392
-1.826848,54.093438
-0.751577,50.402081
-1.651004,50.781248
0.011005,51.469264
0.547878,53.523649
1.536298,50.564990
0.455904,52.832561
-1.205371,54.001883
-5.662454,50.063403
0.816281,54.447682
-4.155016,51.753082
0.539939,51.299404
1.601426,53.849049
-1.057765,50.098032
-1.783062,48.757385
-0.575214,50.997352
-3.790341,49.457071
1.038274,54.330085
-0.221508,53.287010
-0.414784,54.414685
-0.358005,52.749214
0.984976,48.744486
2.849107,53.546995
0.965054,51.522350
0.415005,50.155215
-0.937458,54.580209
-1.415877,50.936694
-5.125363,51.364726
-1.206235,52.204356
-2.447356,49.234329
-1.615580,47.912600
-0.651850,51.769456
3.824392,51.413428
0.910309,50.405724
-0.829871,47.464351
0.613852,51.517885
-1.355640,50.684068
2.161123,50.521096
-2.546172,50.799659
0.789417,51.072209
0.620995,49.911334
-0.043969,55.267946
-2.021812,53.608904
-1.968860,52.640960
-0.736812,49.408280
-0.223635,49.757996
-0.043258,51.438450
-0.523455,51.777330
-1.368256,52.481980
-0.698310,56.160201
0.981527,51.873094
2.600558,54.459931
-0.916448,50.454270
-1.939456,50.052526
0.558297,49.380157
0.801676,53.342945
-1.374688,52.015241
3.001464,49.885645
-1.650208,49.797157
-0.716576,50.598594
0.145231,54.316210
2.520719,51.904738
0.675079,55.469273
1.600072,53.006911
0.714860,48.258218
0.612202,50.133811
0.818656,48.892463
0.068886,49.610658
-0.801558,47.876201
1.870523,52.510425
0.943730,52.187375
-2.333750,47.706089
-2.670278,51.407097
1.161384,51.927306
-3.653393,50.244395
0.128411,54.149570
-1.365578,52.479798
-0.649685,50.293093
0.018193,51.901484
-0.875926,54.008416
-0.690551,52.386025
1.977318,53.216341
-1.164230,52.171447
-2.496751,51.191244
1.094254,50.785964
-0.539643,52.363033
-0.411036,52.264872
2.533319,52.372885
-0.834444,52.079913
-3.399900,52.461067
1.710104,54.999771
-2.234611,50.612916
-3.200440,49.875321
-0.326687,48.561742
-2.386649,52.283547
-5.288672,51.738300
-0.327254,50.994908
0.027292,51.038140
0.921359,49.484135
-1.902222,52.040294
-0.821325,49.921489
-0.811290,48.120600
-3.663049,51.659113
-0.996624,51.634606
1.851289,46.733446
2.322462,50.000165
-1.173611,49.215816
1.607990,51.389639
2.777445,50.063232
-2.788693,53.969610
-2.646322,50.885643
2.539152,54.116724
-2.178559,49.561541
-5.041303,48.845628
1.640027,48.180686
-3.664367,50.224238
1.471945,54.449054
-1.903434,51.866655
0.475149,50.418821
-0.102793,51.848641
-4.321117,54.349874
0.557100,51.766695
1.383841,52.124113
-0.852895,51.949559
-0.268861,48.682570
-3.150695,49.745733
-0.002234,53.034295
0.650853,54.054490
-1.566413,52.427692
-0.659754,53.038943
0.438160,54.047634
0.841748,50.574545
3.795813,53.280762
3.443494,51.945395
-2.166916,48.796009
0.173902,52.347429
4.305826,47.952714
-1.078370,49.353391
0.634925,55.330975
1.141953,53.400698
1.221226,51.297167
-2.335755,53.730122
-0.095111,55.224415
4.848803,51.894266
0.030175,52.137540
-1.882590,48.727246
-1.715369,51.646316
-1.514822,49.640952
-5.195417,53.140312
-2.059080,53.752297
-0.729595,52.114782
1.032154,52.948303
-2.203508,49.732691
-0.516532,55.020342
0.314834,50.951037
1.218723,52.705264
3.748444,51.991581
-1.916990,52.595960
0.506723,51.900676
-2.117392,54.530891
-2.026948,50.095147
2.015803,51.202365
-0.466019,50.594493
-2.982068,52.842358
1.650980,49.846937
0.023502,50.886250
-3.541887,52.620693
2.611602,47.404461
1.896185,52.048168
1.883872,53.898929
-3.982540,48.974116
0.822150,51.501783
-0.388494,50.176427
-3.435946,52.695079
-2.005354,50.085506
0.119721,53.566988
1.927580,51.434369
-1.143592,53.490200
0.014128,52.374580
1.962834,49.415635
-2.605416,50.009207
1.296885,53.413012
2.989847,49.669623
-2.136297,52.622338
-1.070159,55.740363
-1.950431,50.180099
-2.416035,53.547108
3.667620,53.205850
2.178471,49.246776
-3.989305,52.484238
-1.383692,53.689321
-0.265460,50.221154
-1.793545,52.446728
4.187069,48.272153
-5.507178,54.468004
-2.206119,51.297992
1.965830,54.590905
-3.382015,51.699615
-0.812779,52.022353
3.059799,50.381408
1.369011,53.305737
-1.515534,47.532905
1.354114,50.416230
0.460024,53.969190
-0.238815,49.818660
0.882767,49.227242
0.348172,51.911952
0.160531,51.692697
-0.186109,49.064808
-0.154046,55.270454
-3.918748,52.178558
-1.474422,53.810742
-1.696294,50.532708
1.228504,51.311680
0.617888,53.144626
-0.302173,52.819194
-0.685750,53.638141
-1.310850,51.835756
0.295393,53.213203
0.838003,49.241287
0.945205,52.979264
-1.205313,48.502619
-0.167820,53.538994
0.800687,49.903736
1.971342,51.998354
-0.838161,51.078268
-2.309170,52.625359
1.386342,53.330755
-1.223157,51.958004
0.161867,53.863536
0.985840,53.889022
-0.235741,54.033849
4.683711,55.631071
2.885630,50.157336
-2.543905,50.106222
-0.489474,53.339001
-1.288520,51.500559
-1.879973,47.554178
-2.966573,49.282512
0.399680,47.574753
2.004233,50.945013
-1.432974,49.362346
-0.472543,55.953988
-2.021460,52.016111
-1.133564,54.492599
-0.134919,49.704584
0.478136,52.693525
-2.063765,49.471780
-3.210688,51.028364
2.332165,50.026754
-0.148751,53.843315
1.243412,54.045169
-2.081138,51.662307
0.956715,53.586301
-1.812464,51.444812
2.845303,52.922614
0.001240,52.779642
-2.033245,52.497054
-1.743477,53.325907
-1.786382,53.019657
-1.434440,53.298573
2.738789,50.637728
0.216582,55.963294
2.687125,53.749968
0.371881,52.500496
-0.426510,49.630684
4.213400,52.759257
-2.801322,52.863884
-3.561477,47.137459
-0.362875,50.876484
-1.510268,48.351066
-0.260674,50.897594
-3.578145,49.229655
-3.164201,54.664538
2.106563,50.505203
-1.331567,51.394328
0.574417,48.481689
-2.925424,50.510611
-2.609350,48.441334
2.098409,52.500153
-0.348581,52.665350
-1.120340,54.669067
2.953959,47.949221
4.225899,52.274927
3.647422,52.797951
-0.244343,53.125435
-3.454267,53.065067
0.919476,49.449022
3.734639,51.554635
-4.032765,54.459655
1.876677,48.611065
1.091853,51.388091
1.011307,51.295533
-1.904524,54.198252
1.454559,52.941385
1.455863,51.223548
-0.923621,52.314980
-3.139984,50.543885
-0.391608,50.023359
0.259528,49.833395
0.309257,54.751623
-0.915893,53.432035
0.732876,46.680967
0.965512,51.093505
-0.865902,52.705477
0.724828,49.299058
0.356378,52.553826
-1.638452,56.319875
0.775623,51.250227
-0.993607,54.237312
-0.150729,51.468560
1.019809,49.045918
-3.141784,52.733061
2.636233,53.163803
3.203422,50.643707
-2.422472,50.364792
1.779671,52.616474
0.759305,47.732271
1.046215,54.279069
-2.736125,49.160426
0.935053,48.835155
-1.768300,51.192328
-0.331585,53.459783
2.222991,50.697015
4.377270,52.775222
2.317872,52.062195
0.527524,47.981486
1.859716,51.724606
-2.579266,50.204368
-4.926880,50.104363
1.021601,55.039281
1.589238,53.320260
-1.544342,53.626874
-0.860402,51.889452
0.512984,51.762214
1.125431,52.197848
-0.861318,52.169326
-0.853591,50.237590
-0.073200,50.384695
4.482759,50.381316
-0.041717,51.683324
0.996786,52.553780
2.265720,50.504535
-0.494321,50.582592
-0.482079,51.519441
0.494647,50.146591
-1.311246,52.830736
-1.571088,51.571932
-2.706467,50.632105
2.312280,53.627528
-0.471560,52.256249
-0.050982,52.566251
2.467318,49.257380
-0.002410,53.726478
2.469300,51.232361
-0.449754,52.573661
-2.796553,48.701946
-0.172128,54.370875
-1.177809,50.551731
-1.310222,51.526938
0.209970,50.485148
-0.106224,48.272524
4.634256,51.809574
0.741039,52.104778
0.253092,54.322478
-4.294103,51.430853
0.305212,52.647669
6.013876,49.513280
-2.307050,54.138335
2.696631,54.887348
-1.903874,52.127763
-2.739707,50.505161
-0.939843,50.843184
-0.709339,50.979545
-0.221323,49.316541
3.399697,53.703850
-1.221428,44.919889
2.805459,51.787633
5.697454,50.793101
0.889668,51.270898
2.988244,52.469634
-0.278156,49.321203
3.937597,50.950335
-1.275049,50.276680
-2.664004,53.356950
0.600447,52.740651
-1.872641,54.492444
1.419681,51.598189
0.689332,48.685598
-0.830725,50.735503
-4.078050,49.968640
-0.274126,51.981748
1.001413,50.906376
-0.096739,51.260118
-0.262815,49.924123
-2.988258,53.319472
-1.711618,47.453684
1.866050,52.253026
-1.115325,52.401339
-0.361534,50.218611
2.302122,52.650328
1.234581,51.848052
3.233286,54.102817
-0.682262,51.463196
-1.334371,50.508007
-2.591307,54.093010
2.086036,53.386432
1.027457,52.924768
4.458438,53.992004
-2.151017,54.391740
2.484988,56.522432
1.129223,50.790303
4.446295,51.926366
2.262970,49.542133
-0.694780,51.963318
0.022365,55.297312
-3.952373,49.357388
2.484276,52.894354
1.594118,53.106776
2.647706,49.961344
-3.603710,55.387587
0.391072,50.823911
-3.481796,51.970877
-3.535248,52.781772
3.549653,53.106912
-1.725366,50.564324
-1.539884,52.600256
0.991627,51.509622
1.107618,48.625400
-1.759053,50.267887
-2.724874,51.468375
-4.050965,53.895928
0.433799,54.352167
2.477637,53.846639
-1.244598,47.970419
1.709830,50.622608
-2.705557,53.845204
0.495775,50.522187
-0.762102,53.199521
0.482495,47.045666
3.956875,49.935683
-0.452596,54.555925
-0.847999,52.445381
1.573485,50.036240
2.245524,50.431926
2.467017,52.943829
-2.506062,52.040125
0.442991,47.502746
-0.820837,52.690540
0.538793,52.944968
-1.926079,53.671161
2.031157,46.269038
2.573935,51.746952
-1.472867,50.446770
-1.460997,52.204125
0.681838,48.687360
-1.563666,49.700800
0.889798,50.087747
-3.077304,51.247997
-0.364618,51.200478
1.776429,50.138809
-2.130585,54.453969
-0.162691,53.892012
-0.140448,54.921572
-0.008512,49.487640
4.272836,51.264199
1.753712,54.222572
-1.498316,52.450053
-2.205588,51.967795
0.049559,52.575708
-1.136675,50.931362
1.048032,52.203358
0.113699,48.590332
1.624992,51.277292
-1.644532,51.617902
-1.587876,51.010263
-1.596859,51.765619
-3.575736,53.870243
2.838470,49.268807
-1.855239,48.849423
-0.183190,52.418594
0.228084,49.887112
2.246204,49.329036
-2.156597,51.504099
-2.738781,51.977689
2.124644,54.879380
0.442760,47.181889
-0.750447,47.914465
-1.825109,50.024190
0.336940,52.341422
-0.710548,55.577753
-1.439012,50.421023
-2.323242,55.092331
1.414316,53.922828
2.695641,51.304072
1.084975,50.732146
-0.816547,48.048575
-1.158168,50.120271
-0.839338,48.249897
1.588110,55.959461
-2.164933,51.997277
-0.586998,51.180021
1.269202,49.909182
0.502667,50.865706
0.823427,52.953367
1.734503,51.552567
-1.502009,52.382998
-1.797385,51.700910
-0.425592,53.609889
-0.585905,52.810701
3.272070,50.691916
1.525615,53.855181
-0.041917,54.111023
3.287561,50.937005
-3.703228,49.936964
1.663888,51.061711
3.431152,47.588455
2.588633,51.023540
2.254665,52.208213
-2.573650,53.541945
-2.226146,53.193789
1.065421,54.650320
-0.257181,52.616225
0.138853,51.194561
2.172604,48.725267
-3.830745,52.771849
-1.905580,52.020122
2.984606,50.906086
-0.002624,52.982007
-1.243859,52.410397
3.171282,52.970635
-1.433926,48.057543
0.733571,49.514576
-0.248760,50.811148
3.486243,53.502395
2.235624,53.164199
0.946912,53.174802
2.164190,52.049798
-2.026736,50.512930
-3.473037,51.318713
2.697432,51.660421
1.147730,52.937993
-3.956042,51.475361
0.914755,53.842648
-1.346968,53.348580
2.473483,53.900395
5.472537,52.876789
2.308161,50.794094
-1.511731,50.151392
0.212790,50.132863
-1.462463,51.910548
-1.166648,50.568616
0.106468,51.875346
-1.586613,50.582679
0.881702,50.612777
-2.056244,49.910358
-0.791833,54.100605
-1.840410,52.200438
-0.521250,52.664771
1.577193,54.233914
0.548055,52.402714
0.047890,52.202160
-2.396718,51.990364
3.742869,52.370919
1.476313,53.252595
-0.790453,52.918502
-2.347524,50.207228
1.941561,52.927427
-0.333167,53.288223
-1.772135,56.385374
0.948537,49.508603
-1.989906,52.100647
-1.787562,52.371361
1.631706,50.342002
0.696675,55.482174
2.471140,53.884025
1.787553,50.268825
0.747203,52.990936
0.323290,48.442855
-1.346184,55.588140
-1.754462,52.984637
-1.254588,48.872513
-4.534663,52.791419
4.358110,53.702087
-2.924888,53.886812
-0.168330,53.224846
-3.134762,50.387018
2.023403,52.476643
-2.644780,52.996923
1.993101,51.717611
2.670674,50.259246
-1.100921,50.942114
2.147774,52.492931
-1.991950,55.164171
-4.354537,51.496729
0.701732,52.152327
0.606881,54.316188
2.899279,52.122233
0.740760,53.894308
-2.090109,54.218010
-3.880533,52.476423
-1.260903,52.931321
-1.550469,51.328853
1.446446,50.894230
-2.307107,51.015139
1.158218,50.979148
1.402788,54.366303
-0.164576,50.671612
0.384862,48.199438
-1.445357,52.267306
-1.660196,52.734397
0.378304,51.932739
-0.823857,51.995183
-2.651984,48.286275
0.302392,55.701970
-1.119253,54.424231
-1.511966,51.339674
-0.331613,53.450218
-0.072875,52.732345
2.012458,51.040960
0.064423,51.680410
1.778497,52.249924
3.722812,50.528288
0.286993,51.045700
3.035386,51.959372
-0.179119,51.862831
0.703239,54.481622
-0.651195,51.514310
-2.297100,55.315911
-1.423496,52.465498
0.264784,50.927716
3.095930,53.561701
0.154206,50.740130
1.341147,53.262252
-0.858831,50.369895
1.812587,50.888570
-0.301396,52.436276
-2.386969,49.738916
-2.314062,51.337928
3.596725,54.290912
2.598164,52.389300
0.289973,48.458264
-2.247844,50.165712
-0.141457,48.946853
-1.442141,50.070618
-1.016392,54.055226
0.932611,52.237876
-0.396952,52.627429
1.203583,51.609871
2.634056,51.969074
-3.484432,50.331060
1.308935,47.907780
1.889514,49.976277
-1.419660,53.811109
-3.675756,52.164853
1.037301,52.829374
0.696356,51.899027
0.103949,49.485533
-2.240716,52.215720
0.490616,51.396479
-0.272091,50.740267
1.221605,50.924151
2.070667,51.549909
2.498705,50.299131
-1.191597,52.047227
-0.854972,50.119940
0.585198,48.928752
-1.464194,52.363621
1.179201,51.790895
-1.393426,50.324942
-2.141947,52.918160
2.517328,51.221858
1.579955,47.823981
-0.451716,47.715944
1.167472,48.131318
-1.715375,50.321223
2.117655,49.592148
1.164608,51.447590
1.126353,55.298433
0.782500,52.286181
-1.169610,52.876678
1.470724,50.171938
-0.117654,51.739948
-0.554638,48.584016
2.390719,51.003560
2.172161,48.453733
-1.800710,53.274462
-2.317052,50.864564
-0.259655,48.983767
-0.895677,49.480363
-1.367951,51.507562
-0.769042,53.515687
0.458919,52.724434
1.717292,49.524585
1.402516,53.255354
-3.883799,48.030340
